year,department_id,district_id,department,district,youth_turnout_18to29,youth_turnout_female,youth_turnout_male,young_18to29_register,young_18to29_participation,n_candidates,n_young,n_young_30,n_young_female,n_young_male,n_female,youth_cand_share,youth_cand_share_30,young_female_share,young_male_share,female_cand_share,mean_cand_age,n_candidates_mayor,n_young_mayor,n_female_mayor,youth_cand_share_mayor,female_cand_share_mayor,mean_cand_age_mayor,total_electors,log_total_electors,youth_share,n_le29,n_le30,n_le31,n_le32,n_le33,n_le34,n_le35
2021,3,3_3,CORDILLERA,ALTOS,0.6499343832020997,0.675981370592149,0.6245954692556634,3048,1981,27,7,4,2,5,9,0.25925925925925924,0.14814814814814814,0.07407407407407407,0.18518518518518517,0.3333333333333333,41.666666666666664,3,2,0,0.6666666666666666,0,39,9918,9.202106567049078,0.3073200241984271,4,4,4,5,5,5,7
2021,3,3_5,CORDILLERA,ARROYOS Y ESTEROS,0.5864378401004604,0.6380912162162162,0.5356846473029045,4778,2802,60,16,9,7,9,18,0.26666666666666666,0.15,0.11666666666666667,0.15,0.3,44.53333333333333,4,0,1,0,0.25,53.25,16864,9.73293645134109,0.28332542694497154,7,9,10,10,11,14,16
2021,3,3_7,CORDILLERA,ATYRA,0.7126567844925884,0.7431350114416476,0.6823863636363636,3508,2500,27,5,4,2,3,6,0.18518518518518517,0.14814814814814814,0.07407407407407407,0.1111111111111111,0.2222222222222222,44.25925925925926,2,1,1,0.5,0.5,45.5,12314,9.418492105471156,0.2848789995127497,3,4,4,4,5,5,5
2021,3,3_9,CORDILLERA,CARAGUATAY,0.520463600144875,0.5287443267776096,0.512856150104239,2761,1437,48,15,8,5,10,16,0.3125,0.16666666666666666,0.10416666666666667,0.20833333333333334,0.3333333333333333,43.104166666666664,3,0,0,0,0,50.333333333333336,9979,9.208238163884312,0.276681030163343,7,8,8,10,12,13,15
2021,3,3_11,CORDILLERA,EMBOSCADA,0.7116077865897621,0.7468958930276982,0.675858732462506,4161,2961,36,13,6,8,5,11,0.3611111111111111,0.16666666666666666,0.2222222222222222,0.1388888888888889,0.3055555555555556,43.44444444444444,3,1,1,0.3333333333333333,0.3333333333333333,43,12324,9.419303859716559,0.3376338851022395,3,6,8,9,9,12,13
2021,3,3_13,CORDILLERA,EUSEBIO AYALA,0.6377480387632672,0.6493087557603686,0.6261552680221811,4334,2764,72,38,24,11,27,17,0.5277777777777778,0.3333333333333333,0.1527777777777778,0.375,0.2361111111111111,38.27777777777778,3,0,1,0,0.3333333333333333,42,14893,9.608646582885868,0.291009198952528,20,24,26,27,31,34,38
2021,3,3_15,CORDILLERA,ISLA PUCU,0.5944103612815269,0.5869565217391305,0.6019151846785226,1467,872,27,8,4,2,6,9,0.2962962962962963,0.14814814814814814,0.07407407407407407,0.2222222222222222,0.3333333333333333,45.96296296296296,3,0,1,0,0.3333333333333333,43.333333333333336,5793,8.664405571096625,0.2532366649404454,3,4,4,5,5,5,8
2021,3,3_17,CORDILLERA,ITACURUBI DE LA CORDILLERA,0.686167989970748,0.7134251290877797,0.6604386677497969,2393,1642,36,9,5,3,6,12,0.25,0.1388888888888889,0.08333333333333333,0.16666666666666666,0.3333333333333333,42.80555555555556,3,1,1,0.3333333333333333,0.3333333333333333,43,8850,9.088172738001974,0.2703954802259887,5,5,6,7,7,7,9
2021,3,3_19,CORDILLERA,JUAN DE MENA,0.6468039003250271,0.6799140708915145,0.6131147540983607,1846,1194,36,12,7,4,8,9,0.3333333333333333,0.19444444444444445,0.1111111111111111,0.2222222222222222,0.25,43.52777777777778,4,1,0,0.25,0,42.25,5619,8.633908991112198,0.3285282078661684,5,7,9,9,10,10,12
2021,3,3_21,CORDILLERA,LOMA GRANDE,0.8185907046476761,0.823076923076923,0.814327485380117,1334,1092,27,13,9,5,8,7,0.48148148148148145,0.3333333333333333,0.18518518518518517,0.2962962962962963,0.25925925925925924,39.111111111111114,3,0,0,0,0,54.666666666666664,4449,8.400434630806041,0.299842661272196,8,9,10,10,10,11,13
2021,3,3_23,CORDILLERA,MBOCAYATY DEL YHAGUY,0.6755793226381461,0.671559633027523,0.6793760831889082,1122,758,18,3,2,1,2,6,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.3333333333333333,45.388888888888886,2,0,0,0,0,53.5,4103,8.319473692442186,0.2734584450402145,2,2,2,2,2,2,3
2021,3,3_25,CORDILLERA,NUEVA COLOMBIA,0.7802491103202847,0.8011152416356877,0.7610921501706485,1124,877,27,8,6,4,4,10,0.2962962962962963,0.2222222222222222,0.14814814814814814,0.14814814814814814,0.37037037037037035,43.592592592592595,3,2,1,0.6666666666666666,0.3333333333333333,40.333333333333336,4357,8.379539026117442,0.25797567133348637,5,6,7,8,8,8,8
2021,3,3_27,CORDILLERA,PIRIBEBUY,0.6383601756954612,0.6674449633088726,0.6106700539853922,6147,3924,132,50,28,22,28,46,0.3787878787878788,0.21212121212121213,0.16666666666666666,0.21212121212121213,0.3484848484848485,42.083333333333336,4,0,0,0,0,45.5,23003,10.043379921188018,0.26722601399817414,25,28,37,40,42,48,50
2021,3,3_29,CORDILLERA,SAN BERNARDINO,0.7612481857764877,0.782258064516129,0.7406609195402298,2756,2098,108,41,20,15,26,33,0.37962962962962965,0.18518518518518517,0.1388888888888889,0.24074074074074073,0.3055555555555556,41.629629629629626,5,1,1,0.2,0.2,45.6,10800,9.287301413112312,0.2551851851851852,16,20,23,29,33,36,41
2021,3,3_31,CORDILLERA,SAN JOSE OBRERO,0.5246853823814134,0.539651837524178,0.5096899224806202,1033,542,27,10,6,2,8,7,0.37037037037037035,0.2222222222222222,0.07407407407407407,0.2962962962962963,0.25925925925925924,41.925925925925924,2,1,0,0.5,0,50,3891,8.266421472984554,0.26548445129786685,6,6,6,7,7,7,10
2021,3,3_33,CORDILLERA,SANTA ELENA,0.6577586206896552,0.6672535211267606,0.6486486486486487,1160,763,27,11,7,3,8,7,0.4074074074074074,0.25925925925925924,0.1111111111111111,0.2962962962962963,0.25925925925925924,41.407407407407405,2,0,0,0,0,39.5,4607,8.435332164935916,0.2517907532016497,6,7,8,8,9,9,11
2021,3,3_35,CORDILLERA,TOBATI,0.6112188813449725,0.648772504091653,0.5745768125199616,6186,3781,96,35,15,19,16,36,0.3645833333333333,0.15625,0.19791666666666666,0.16666666666666666,0.375,42.666666666666664,2,0,0,0,0,50.5,19734,9.890098315417111,0.31346913955609607,12,15,19,24,29,30,35
2021,3,3_37,CORDILLERA,VALENZUELA,0.6826863832409119,0.7103960396039604,0.6552147239263804,1623,1108,27,10,6,2,8,8,0.37037037037037035,0.2222222222222222,0.07407407407407407,0.2962962962962963,0.2962962962962963,42.111111111111114,2,0,1,0,0.5,51,6429,8.768574284141687,0.25244983667755483,6,6,8,9,9,9,10
2021,4,4_0,GUAIRA,VILLARRICA,0.5664046889569735,0.5893951505462297,0.5434203516249334,15014,8504,108,32,20,14,18,43,0.2962962962962963,0.18518518518518517,0.12962962962962962,0.16666666666666666,0.39814814814814814,43.120370370370374,4,2,0,0.5,0,42.5,48770,10.794870648704098,0.3078531884355136,17,20,23,27,30,31,32
2021,4,4_1,GUAIRA,BORJA,0.5109100585417775,0.5561555075593952,0.4669464847848898,1879,960,36,9,1,1,8,12,0.25,0.027777777777777776,0.027777777777777776,0.2222222222222222,0.3333333333333333,43.833333333333336,3,1,1,0.3333333333333333,0.3333333333333333,35.666666666666664,6673,8.805824812903607,0.2815824966282032,1,1,2,4,5,7,9
2021,4,4_3,GUAIRA,CAPITAN MAURICIO JOSE TROCHE,0.6777777777777778,0.691006233303651,0.6645962732919255,2250,1525,63,17,5,8,9,21,0.2698412698412698,0.07936507936507936,0.12698412698412698,0.14285714285714285,0.3333333333333333,43.17460317460318,4,1,0,0.25,0,46.25,8298,9.023769800892813,0.27114967462039047,4,5,6,9,12,13,17
2021,4,4_5,GUAIRA,CORONEL MARTINEZ,0.7375256322624744,0.745125348189415,0.7302013422818792,1463,1079,36,11,6,6,5,14,0.3055555555555556,0.16666666666666666,0.16666666666666666,0.1388888888888889,0.3888888888888889,43.80555555555556,3,1,1,0.3333333333333333,0.3333333333333333,43,4953,8.507748732588238,0.29537653947102765,6,6,6,8,9,11,11
2021,4,4_7,GUAIRA,DOCTOR BOTRELL,0.75,0.7861635220125787,0.7182320441988951,340,255,27,9,4,5,4,9,0.3333333333333333,0.14814814814814814,0.18518518518518517,0.14814814814814814,0.3333333333333333,39.888888888888886,2,0,0,0,0,43.5,1355,7.2115567333138015,0.25092250922509224,3,4,5,6,9,9,9
2021,4,4_9,GUAIRA,FELIX PEREZ CARDOZO,0.76269621421976,0.8156424581005587,0.7106227106227107,1083,826,27,8,5,6,2,12,0.2962962962962963,0.18518518518518517,0.2222222222222222,0.07407407407407407,0.4444444444444444,43.333333333333336,2,1,0,0.5,0,48,4635,8.441391477999955,0.2336569579288026,5,5,6,7,7,7,8
2021,4,4_11,GUAIRA,GENERAL EUGENIO ALEJANDRINO GARAY,0.5019673974142776,0.5251716247139588,0.47955801104972373,1779,893,18,3,1,2,1,6,0.16666666666666666,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.3333333333333333,44.611111111111114,2,0,1,0,0.5,47.5,6819,8.827468112520654,0.2608886933567972,1,1,1,2,2,3,3
2021,4,4_13,GUAIRA,INDEPENDENCIA,0.4486932117172426,0.45030281439258996,0.44713199723566,5701,2558,36,14,10,2,12,10,0.3888888888888889,0.2777777777777778,0.05555555555555555,0.3333333333333333,0.2777777777777778,40.5,4,1,2,0.25,0.5,42.75,17710,9.781884730776879,0.32190852625635236,9,10,12,12,14,14,14
2021,4,4_15,GUAIRA,ITAPE,0.8049344641480339,0.8214876033057851,0.7904624277456648,1297,1044,27,9,3,3,6,8,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.2962962962962963,42.18518518518518,2,1,1,0.5,0.5,40,4791,8.474494436883122,0.2707159256940096,3,3,4,4,6,7,9
2021,4,4_17,GUAIRA,ITURBE,0.5622529644268774,0.59375,0.5319767441860465,2024,1138,27,8,3,5,3,10,0.2962962962962963,0.1111111111111111,0.18518518518518517,0.1111111111111111,0.37037037037037035,42,2,0,0,0,0,49,7568,8.931684110731714,0.26744186046511625,3,3,4,6,6,7,8
2021,4,4_19,GUAIRA,JOSE FASSARDI,0.629154078549849,0.634703196347032,0.623688155922039,1324,833,54,15,9,5,10,16,0.2777777777777778,0.16666666666666666,0.09259259259259259,0.18518518518518517,0.2962962962962963,42.81481481481482,4,0,0,0,0,41.5,4502,8.412277021466677,0.29409151488227453,9,9,11,13,14,14,15
2021,4,4_21,GUAIRA,MBOCAYATY DEL GUAIRA,0.6867305061559508,0.7034965034965035,0.6706827309236948,1462,1004,45,14,11,4,10,11,0.3111111111111111,0.24444444444444444,0.08888888888888889,0.2222222222222222,0.24444444444444444,41.08888888888889,3,0,2,0,0.6666666666666666,43.333333333333336,5851,8.674367865788236,0.24987181678345582,10,11,12,12,13,13,14
2021,4,4_23,GUAIRA,NATALICIO TALAVERA,0.7171189979123174,0.73875802997858675,0.6965376782077393,958,687,18,5,4,1,4,5,0.2777777777777778,0.2222222222222222,0.05555555555555555,0.2222222222222222,0.2777777777777778,41.77777777777778,2,0,0,0,0,53.5,3430,8.140315540159985,0.2793002915451895,3,4,4,4,4,5,5
2021,4,4_25,GUAIRA,ÑUMI,0.6549019607843137,0.6781376518218624,0.6330798479087453,1020,668,36,15,9,2,13,5,0.4166666666666667,0.25,0.05555555555555555,0.3611111111111111,0.1388888888888889,41.083333333333336,3,1,0,0.3333333333333333,0,39,3809,8.245121966478605,0.2677868206878446,6,9,10,12,12,15,15
2021,4,4_27,GUAIRA,PASO YOBAI,0.5044499822000712,0.5178189593727727,0.49110953058321477,5618,2834,45,20,14,8,12,11,0.4444444444444444,0.3111111111111111,0.17777777777777778,0.26666666666666666,0.24444444444444444,39.37777777777778,3,1,1,0.3333333333333333,0.3333333333333333,54.333333333333336,16843,9.731690419198387,0.33355103010152587,12,14,16,16,17,19,20
2021,4,4_29,GUAIRA,SAN SALVADOR,0.6529351184346035,0.6772908366533864,0.6268656716417911,971,634,18,5,3,2,3,5,0.2777777777777778,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.2777777777777778,39.888888888888886,2,0,1,0,0.5,38.5,3490,8.157657015196472,0.2782234957020057,2,3,3,3,3,4,5
2021,4,4_30,GUAIRA,TEBICUARY,0.8072916666666666,0.8,0.8138957816377171,768,620,36,11,6,4,7,8,0.3055555555555556,0.16666666666666666,0.1111111111111111,0.19444444444444445,0.2222222222222222,43.80555555555556,3,0,0,0,0,44.333333333333336,2524,7.8336002236611035,0.30427892234548337,4,6,8,9,10,10,11
2021,4,4_31,GUAIRA,YATAITY DEL GUAIRA,0.7323420074349443,0.76,0.7051597051597052,807,591,36,7,2,2,5,10,0.19444444444444445,0.05555555555555555,0.05555555555555555,0.1388888888888889,0.2777777777777778,44.083333333333336,3,0,1,0,0.3333333333333333,43.666666666666664,3651,8.202756381655638,0.22103533278553822,2,2,3,3,6,7,7
2021,5,5_0,CAAGUAZU,CORONEL OVIEDO,0.5614419680915844,0.584108402822322,0.5381958720499959,24633,13830,120,43,28,14,29,35,0.35833333333333334,0.23333333333333334,0.11666666666666667,0.24166666666666667,0.2916666666666667,40.791666666666664,5,2,1,0.4,0.2,39.4,76479,11.244771472325993,0.3220884164280391,25,28,29,33,39,42,43
2021,5,5_1,CAAGUAZU,3 DE FEBRERO,0.5894276629570747,0.6108887109687751,0.5682715074980268,2516,1483,18,3,0,0,3,3,0.16666666666666666,0,0,0.16666666666666666,0.16666666666666666,43.77777777777778,2,0,1,0,0.5,51,8184,9.009936307631463,0.3074291300097752,0,0,0,0,2,2,3
2021,5,5_3,CAAGUAZU,CAAGUAZU,0.429877516837073,0.443774537296691,0.41610505106649065,28657,12319,84,24,12,9,15,26,0.2857142857142857,0.14285714285714285,0.10714285714285714,0.17857142857142858,0.30952380952380953,44.01190476190476,4,1,1,0.25,0.25,43.25,80180,11.292029386196498,0.35740833125467697,11,12,14,17,21,23,24
2021,5,5_5,CAAGUAZU,CARAYAO,0.5786945464820571,0.6066240557815223,0.5522552255225522,3539,2048,36,8,6,5,3,12,0.2222222222222222,0.16666666666666666,0.1388888888888889,0.08333333333333333,0.3333333333333333,43.5,2,1,0,0.5,0,39.5,10953,9.301368670323747,0.3231078243403634,5,6,7,8,8,8,8
2021,5,5_7,CAAGUAZU,DOCTOR CECILIO BAEZ,0.5665181413112667,0.5883084577114428,0.5436766623207301,1571,890,27,9,4,3,6,7,0.3333333333333333,0.14814814814814814,0.1111111111111111,0.2222222222222222,0.25925925925925924,43.148148148148145,2,0,0,0,0,41,4885,8.493924564476883,0.321596724667349,3,4,8,8,8,9,9
2021,5,5_9,CAAGUAZU,DOCTOR JOSE EULOGIO ESTIGARRIBIA,0.5162255681286824,0.5291977790541834,0.5038391224862888,10693,5520,72,26,14,10,16,22,0.3611111111111111,0.19444444444444445,0.1388888888888889,0.2222222222222222,0.3055555555555556,40.416666666666664,5,2,3,0.4,0.6,40.8,25279,10.13772929051637,0.4229993275050437,11,14,15,17,19,22,26
2021,5,5_11,CAAGUAZU,DOCTOR JUAN MANUEL FRUTOS,0.6308598351001178,0.6466729147141518,0.6148744670772146,4245,2678,96,35,16,13,22,29,0.3645833333333333,0.16666666666666666,0.13541666666666666,0.22916666666666666,0.3020833333333333,40.822916666666664,4,1,0,0.25,0,49.25,14955,9.612800971064049,0.283851554663992,13,16,20,25,27,33,35
2021,5,5_13,CAAGUAZU,JOSE DOMINGO OCAMPOS,0.6028931404573028,0.6251171508903468,0.5808550185873605,2143,1292,36,12,11,5,7,9,0.3333333333333333,0.3055555555555556,0.1388888888888889,0.19444444444444445,0.25,39.80555555555556,3,1,0,0.3333333333333333,0,44.666666666666664,6704,8.810459642161918,0.3196599045346062,11,11,11,11,11,12,12
2021,5,5_15,CAAGUAZU,LA PASTORA,0.6612318840579711,0.6860902255639098,0.6381118881118881,1104,730,18,3,1,0,3,3,0.16666666666666666,0.05555555555555555,0,0.16666666666666666,0.16666666666666666,45.166666666666664,2,1,0,0.5,0,33,3572,8.18088094199639,0.3090705487122061,1,1,1,1,2,3,3
2021,5,5_17,CAAGUAZU,MARISCAL FRANCISCO SOLANO LOPEZ,0.6502976190476191,0.6697819314641744,0.6324786324786325,1344,874,36,9,7,2,7,11,0.25,0.19444444444444445,0.05555555555555555,0.19444444444444445,0.3055555555555556,42.75,2,0,0,0,0,45,4072,8.311889558230359,0.3300589390962672,5,7,7,7,7,8,9
2021,5,5_19,CAAGUAZU,NUEVA LONDRES,0.8272311212814645,0.8473804100227791,0.8068965517241379,874,723,27,12,8,2,10,8,0.4444444444444444,0.2962962962962963,0.07407407407407407,0.37037037037037035,0.2962962962962963,38.851851851851855,3,2,1,0.6666666666666666,0.3333333333333333,34,3776,8.236420527265391,0.23146186440677965,7,8,9,9,10,10,12
2021,5,5_20,CAAGUAZU,NUEVA TOLEDO,0.7619047619047619,0.7758985200845666,0.7472283813747228,924,704,45,14,8,2,12,11,0.3111111111111111,0.17777777777777778,0.044444444444444446,0.26666666666666666,0.24444444444444444,41.111111111111114,2,0,1,0,0.5,51.5,3008,8.00903068506973,0.3071808510638298,6,8,11,12,14,14,14
2021,5,5_21,CAAGUAZU,RI 3 CORRALES,0.6184505150022391,0.62147406733394,0.6155202821869489,2233,1381,27,9,3,4,5,6,0.3333333333333333,0.1111111111111111,0.14814814814814814,0.18518518518518517,0.2222222222222222,41.925925925925924,2,0,0,0,0,44,6555,8.7879833961978,0.3406559877955759,2,3,4,5,6,8,9
2021,5,5_23,CAAGUAZU,RAUL ARSENIO OVIEDO,0.5530621785881253,0.5600191296030608,0.5464106081390032,4278,2366,27,10,4,1,9,6,0.37037037037037035,0.14814814814814814,0.037037037037037035,0.3333333333333333,0.2222222222222222,42.03703703703704,3,1,0,0.3333333333333333,0,46,11479,9.348274558065496,0.3726805470859831,4,4,7,7,7,9,10
2021,5,5_25,CAAGUAZU,REPATRIACION,0.37069801260300533,0.40358298084100525,0.33947554925584694,8252,3059,48,16,10,4,12,9,0.3333333333333333,0.20833333333333334,0.08333333333333333,0.25,0.1875,40.708333333333336,4,0,0,0,0,53.25,23818,10.078196876327942,0.3464606600050382,10,10,11,12,14,16,16
2021,5,5_27,CAAGUAZU,SAN JOAQUIN,0.4956896551724138,0.5056716417910447,0.48642659279778394,3480,1725,45,9,6,2,7,15,0.2,0.13333333333333333,0.044444444444444446,0.15555555555555556,0.3333333333333333,43.68888888888889,4,1,0,0.25,0,41.25,10371,9.246768728589734,0.3355510558287533,5,6,7,8,9,9,9
2021,5,5_29,CAAGUAZU,SAN JOSE DE LOS ARROYOS,0.6433266647613604,0.6681922196796338,0.6185037121644774,3499,2251,36,10,4,3,7,10,0.2777777777777778,0.1111111111111111,0.08333333333333333,0.19444444444444445,0.2777777777777778,43.80555555555556,3,1,0,0.3333333333333333,0,39.666666666666664,12341,9.420682331453184,0.28352645652702374,3,4,6,9,10,10,10
2021,5,5_31,CAAGUAZU,SANTA ROSA DEL MBUTUY,0.55791569863923,0.5490981963927856,0.566622691292876,3013,1681,18,8,4,3,5,5,0.4444444444444444,0.2222222222222222,0.16666666666666666,0.2777777777777778,0.2777777777777778,37.27777777777778,2,0,0,0,0,51.5,10055,9.215825302206753,0.29965191447041273,4,4,4,5,6,6,8
2021,5,5_33,CAAGUAZU,SIMON BOLIVAR,0.6252252252252253,0.6532663316582915,0.5995397008055235,1665,1041,36,7,3,3,4,14,0.19444444444444445,0.08333333333333333,0.08333333333333333,0.1111111111111111,0.3888888888888889,44.44444444444444,3,0,1,0,0.3333333333333333,41.666666666666664,5406,8.595264726836392,0.30799112097669257,3,3,3,5,6,7,7
2021,5,5_34,CAAGUAZU,TEMBIAPORA,0.650853889943074,0.676056338028169,0.62625,3162,2058,60,18,9,8,10,14,0.3,0.15,0.13333333333333333,0.16666666666666666,0.23333333333333334,43.266666666666666,4,0,0,0,0,53.75,8338,9.028578658440741,0.37922763252578556,8,9,9,11,14,17,18
2021,5,5_35,CAAGUAZU,VAQUERIA,0.5042937518507551,0.5184534270650264,0.48982035928143713,3377,1703,18,8,6,2,6,3,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.16666666666666666,37.666666666666664,2,0,0,0,0,55.5,9252,9.13259502335133,0.3650021616947687,5,6,6,6,7,8,8
2021,5,5_37,CAAGUAZU,YHU,0.4025305895439377,0.4192997438087105,0.38651807556401196,7192,2895,84,22,11,5,17,20,0.2619047619047619,0.13095238095238096,0.05952380952380952,0.20238095238095238,0.23809523809523808,43.964285714285715,4,1,1,0.25,0.25,37.25,18726,9.837668211498835,0.38406493645199186,8,11,13,15,17,17,22
2021,6,6_0,CAAZAPA,CAAZAPA,0.4689723647195102,0.5102383350117489,0.42885117493472585,6043,2834,84,25,15,11,14,26,0.2976190476190476,0.17857142857142858,0.13095238095238096,0.16666666666666666,0.30952380952380953,44.166666666666664,2,0,0,0,0,46.5,19535,9.87996300748917,0.3093422062963911,13,15,16,17,17,22,25
2021,6,6_1,CAAZAPA,ABAI,0.5151779483600838,0.5168895144264603,0.5134948096885813,5732,2953,96,30,19,10,20,28,0.3125,0.19791666666666666,0.10416666666666667,0.20833333333333334,0.2916666666666667,41.552083333333336,5,1,0,0.2,0,41.6,16367,9.703022391505884,0.35021689985947335,15,19,20,22,26,26,30
2021,6,6_2,CAAZAPA,3 DE MAYO,0.46759085799925065,0.467175572519084,0.46799116997792495,2669,1248,45,9,6,3,6,11,0.2,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.24444444444444444,42.6,4,0,0,0,0,43.25,10226,9.232688775639945,0.2610013690592607,4,6,6,9,9,9,9
2021,6,6_3,CAAZAPA,BUENA VISTA,0.6438267614738203,0.694406548431105,0.5982800982800983,1547,996,45,12,6,5,7,13,0.26666666666666666,0.13333333333333333,0.1111111111111111,0.15555555555555556,0.28888888888888886,44.86666666666667,2,0,0,0,0,45,5293,8.574140471857987,0.29227281314944265,5,6,8,10,12,12,12
2021,6,6_5,CAAZAPA,DOCTOR SANTIAGO MOISES BERTONI,0.4563380281690141,0.4842105263157895,0.43178807947019865,1420,648,27,12,12,5,7,9,0.4444444444444444,0.4444444444444444,0.18518518518518517,0.25925925925925924,0.3333333333333333,38.77777777777778,3,2,0,0.6666666666666666,0,37.333333333333336,4755,8.46695197497949,0.29863301787592006,12,12,12,12,12,12,12
2021,6,6_7,CAAZAPA,FULGENCIO YEGROS,0.5418994413407822,0.5632530120481928,0.5234375,1432,776,18,8,6,5,3,8,0.4444444444444444,0.3333333333333333,0.2777777777777778,0.16666666666666666,0.4444444444444444,40.166666666666664,2,0,1,0,0.5,48,5622,8.634442751466477,0.25471362504446815,4,6,6,6,8,8,8
2021,6,6_9,CAAZAPA,GENERAL HIGINIO MORINIGO,0.550210970464135,0.5761821366024519,0.5260586319218241,1185,652,36,9,7,1,8,5,0.25,0.19444444444444445,0.027777777777777776,0.2222222222222222,0.1388888888888889,41.55555555555556,3,0,0,0,0,43.333333333333336,4583,8.430109084509125,0.2585642592188523,7,7,7,7,7,7,9
2021,6,6_11,CAAZAPA,MACIEL,0.5535714285714286,0.5314814814814814,0.5763358778625954,1064,589,27,9,5,4,5,8,0.3333333333333333,0.18518518518518517,0.14814814814814814,0.18518518518518517,0.2962962962962963,42.888888888888886,3,2,0,0.6666666666666666,0,43,3838,8.252706676567644,0.27722772277227725,5,5,5,7,8,8,9
2021,6,6_13,CAAZAPA,SAN JUAN NEPOMUCENO,0.45011037527593817,0.46469146803296946,0.4357908553926931,9060,4078,84,34,17,12,22,26,0.40476190476190477,0.20238095238095238,0.14285714285714285,0.2619047619047619,0.30952380952380953,40.083333333333336,4,0,1,0,0.25,48.75,26219,10.174239617765064,0.34555093634387274,13,17,18,22,26,32,34
2021,6,6_15,CAAZAPA,TAVAI,0.48989751098096634,0.507255139056832,0.4735945485519591,3415,1673,54,15,10,4,11,11,0.2777777777777778,0.18518518518518517,0.07407407407407407,0.2037037037037037,0.2037037037037037,41.77777777777778,4,1,1,0.25,0.25,39.75,10468,9.256078263650036,0.32623232709209016,10,10,11,11,13,14,15
2021,6,6_17,CAAZAPA,YUTY,0.41863227558119803,0.4255983350676379,0.4119601328903654,5893,2467,60,11,6,5,6,21,0.18333333333333332,0.1,0.08333333333333333,0.1,0.35,45.88333333333333,3,0,0,0,0,47,16716,9.724121623567806,0.35253649198372816,5,6,6,6,6,9,11
2021,7,7_0,ITAPUA,ENCARNACION,0.5086191053772926,0.5357890017931859,0.48231208854807206,27207,13838,144,42,25,16,26,47,0.2916666666666667,0.1736111111111111,0.1111111111111111,0.18055555555555555,0.3263888888888889,42.75694444444444,2,0,0,0,0,55,82470,11.3201898698274,0.3299017824663514,23,25,27,30,33,36,42
2021,7,7_1,ITAPUA,ALTO VERA,0.37631887456037516,0.3876938469234617,0.3662842012356575,4265,1605,60,14,9,7,7,19,0.23333333333333334,0.15,0.11666666666666667,0.11666666666666667,0.31666666666666665,43.55,4,2,1,0.5,0.25,37.5,10632,9.271623600393081,0.4011474793077502,8,9,11,11,11,12,14
2021,7,7_3,ITAPUA,BELLA VISTA,0.4821958456973294,0.48044132397191575,0.48390243902439023,2022,975,36,9,6,3,6,10,0.25,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.2777777777777778,46.19444444444444,1,0,0,0,0,52,7068,8.863332833439587,0.2860780984719864,4,6,7,7,7,9,9
2021,7,7_5,ITAPUA,CAMBYRETA,0.5965133375341315,0.6257880821639211,0.5652551574375678,9522,5680,60,16,8,4,12,18,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.2,0.3,43.15,3,0,1,0,0.3333333333333333,44,28501,10.25769445336048,0.3340935405775236,8,8,8,10,13,15,16
2021,7,7_7,ITAPUA,CAPITAN MEZA,0.5712166172106825,0.5749506903353058,0.5674603174603174,2022,1155,36,12,4,3,9,6,0.3333333333333333,0.1111111111111111,0.08333333333333333,0.25,0.16666666666666666,42.97222222222222,3,0,0,0,0,46.333333333333336,7458,8.917042560738766,0.2711182622687047,4,4,5,6,7,8,12
2021,7,7_9,ITAPUA,CAPITAN MIRANDA,0.5598779557589626,0.5746031746031746,0.5462555066079295,2622,1468,48,12,5,4,8,15,0.25,0.10416666666666667,0.08333333333333333,0.16666666666666666,0.3125,42.895833333333336,4,0,0,0,0,56.75,8418,9.038127549330516,0.3114754098360656,5,5,6,10,10,11,12
2021,7,7_11,ITAPUA,CARLOS ANTONIO LOPEZ,0.49424657534246574,0.5062006764374295,0.48294243070362475,3650,1804,48,12,6,5,7,13,0.25,0.125,0.10416666666666667,0.14583333333333334,0.2708333333333333,44.645833333333336,3,1,1,0.3333333333333333,0.3333333333333333,42.666666666666664,11498,9.349928386183237,0.31744651243694555,6,6,7,9,9,11,12
2021,7,7_13,ITAPUA,CARMEN DEL PARANA,0.6387665198237885,0.6465295629820051,0.6313193588162762,1589,1015,36,18,12,5,13,6,0.5,0.3333333333333333,0.1388888888888889,0.3611111111111111,0.16666666666666666,37.5,3,0,0,0,0,47,5562,8.62371303479391,0.28568860122258183,10,12,13,15,16,16,18
2021,7,7_15,ITAPUA,CORONEL BOGADO,0.6214594335093615,0.6391158097068717,0.6038369304556355,4166,2589,72,19,7,7,12,21,0.2638888888888889,0.09722222222222222,0.09722222222222222,0.16666666666666666,0.2916666666666667,45.541666666666664,4,0,2,0,0.5,46.75,14919,9.610390847382849,0.27924123600777534,5,7,9,12,14,17,19
